,Median Rent 2016,Tract Number,Neighborhood,Location
2123,1637.0,702400,Culver City,"(34.0262285, -118.3839635)"
2124,1575.0,702501,Culver City,"(34.014408, -118.3973335)"
2125,1744.0,702502,Ladera Heights,"(34.011914, -118.384386)"
2126,1785.0,702600,Culver City,"(33.9952635, -118.395285)"
2127,1439.0,702700,Culver City,"(34.006574, -118.402252)"
2128,1552.0,702801,Culver City,"(34.010849, -118.410408)"
2129,1553.0,702802,Culver City,"(34.0059345, -118.4153575)"
2130,1521.0,702803,Culver City,"(33.995268, -118.4328335)"
2131,2575.0,702901,Marina del Rey,"(33.9753235, -118.4478695)"
2132,1851.0,703001,Ladera Heights,"(33.994652, -118.384058)"
2133,1788.0,703002,Ladera Heights,"(33.9874395, -118.373906)"
2134,1214.0,703100,View Park-Windsor Hills,"(33.9938635, -118.354966)"
2135,1403.0,703200,View Park-Windsor Hills,"(33.9983555, -118.3403905)"
2136,3500.0,800101,Calabasas,"(34.1354985, -118.6295565)"
2137,1884.0,800102,Topanga,"(34.105487, -118.6313095)"
2138,3500.0,800202,Unincorporated Santa Monica Mountains,"(34.111882, -118.6724855)"
2139,2094.0,800203,Hidden Hills,"(34.162707, -118.6715635)"
2140,2208.0,800204,Calabasas,"(34.146393, -118.663627)"
2141,2232.0,800324,Agoura Hills,"(34.150914, -118.780558)"
2142,2589.0,800325,Westlake Village,"(34.142043, -118.818764)"
2143,2089.0,800326,Unincorporated Santa Monica Mountains,"(34.118765, -118.824471)"
2144,1911.0,800327,Agoura Hills,"(34.1554385, -118.744946)"
2145,1955.0,800328,Calabasas,"(34.1532245, -118.716794)"
2146,2048.0,800329,Unincorporated Santa Monica Mountains,"(34.125924, -118.741482)"
2147,3074.0,800330,Unincorporated Santa Monica Mountains,"(34.0909385, -118.7600245)"
2148,3034.0,800331,Westlake Village,"(34.158577, -118.8018845)"
2149,3321.0,800332,Agoura Hills,"(34.1610355, -118.7705735)"
2150,2125.0,800406,Unincorporated Santa Monica Mountains,"(34.065344, -118.8552812)"
2151,3202.0,800408,Malibu,"(34.02294, -118.7999009)"
2152,2408.0,800410,Unincorporated Santa Monica Mountains,"(34.0581495, -118.7420335)"
2153,2289.0,800504,Unincorporated Santa Monica Mountains,"(34.0557665, -118.6751869)"
2154,2926.0,800506,Topanga,"(34.05990591, -118.6102825)"
2155,885.0,900102,Northeast Antelope Valley,"(34.690623, -117.773664)"
2156,1052.0,900103,Lake Los Angeles,"(34.6312205, -117.845138)"
2157,1103.0,900104,Northeast Antelope Valley,"(34.587324, -117.844901)"
2158,760.0,900201,Northeast Antelope Valley,"(34.7010005, -117.961077)"
2159,1694.0,900300,Northeast Antelope Valley,"(34.7338375, -118.0937835)"
2160,1224.0,900501,Lancaster,"(34.6822275, -118.123596)"
2161,1158.0,900504,Palmdale,"(34.6605065, -118.0957095)"
2162,775.0,900505,Lancaster,"(34.682288, -118.1080695)"
2163,1149.0,900506,Lancaster,"(34.682332, -118.0991665)"
2164,1237.0,900507,Lancaster,"(34.6788835, -118.085749)"
2165,1374.0,900508,Lancaster,"(34.678919, -118.0679485)"
2166,570.0,900602,Lancaster,"(34.7114195, -118.121494)"
2167,982.0,900605,Lancaster,"(34.7043045, -118.085977)"
2168,1080.0,900606,Lancaster,"(34.7003925, -118.124863)"
2169,1042.0,900607,Lancaster,"(34.693862, -118.124286)"
2170,1218.0,900608,Lancaster,"(34.6968125, -118.1081615)"
2171,1116.0,900609,Lancaster,"(34.7041855, -118.099231)"
2172,1075.0,900701,Lancaster,"(34.682124, -118.14029)"
2173,897.0,900703,Lancaster,"(34.682113, -118.156743)"
2174,935.0,900704,Lancaster,"(34.6603865, -118.137914)"
2175,953.0,900705,Lancaster,"(34.66033, -118.1566475)"
2176,1310.0,900803,Lancaster,"(34.7113425, -118.157119)"
2177,1084.0,900804,Lancaster,"(34.7113085, -118.142751)"
2178,1131.0,900805,Lancaster,"(34.6966695, -118.156998)"
2179,743.0,900806,Lancaster,"(34.6966605, -118.141453)"
2180,1559.0,900900,Northwest Antelope Valley,"(34.762262, -118.2328575)"
2181,1906.0,901004,Lancaster,"(34.689439, -118.210091)"
2182,1420.0,901007,Lancaster,"(34.652975, -118.1834535)"
2183,1477.0,901008,Lancaster,"(34.6966705, -118.174692)"
2184,1208.0,901009,Lancaster,"(34.682112, -118.174692)"
2185,1151.0,901010,Lancaster,"(34.6675115, -118.19239)"
2186,1189.0,901011,Lancaster,"(34.6675775, -118.1745715)"
2187,888.0,901101,Lancaster,"(34.6602485, -118.2274505)"
2188,1122.0,901102,Quartz Hill,"(34.660235, -118.2099685)"
2189,866.0,901205,Lancaster,"(34.6746975, -118.2828485)"
2190,1224.0,901210,Elizabeth Lake,"(34.6737525, -118.3836475)"
2191,2144.0,901213,Leona Valley,"(34.6249465, -118.305774)"
2192,1316.0,910001,Palmdale,"(34.602258, -117.9288635)"
2193,1308.0,910002,Northeast Antelope Valley,"(34.532019, -117.919491)"
2194,905.0,910101,Palmdale,"(34.6128065, -118.045045)"
2195,1348.0,910201,Palmdale,"(34.6165185, -118.1332205)"
2196,987.0,910202,Northwest Palmdale,"(34.626194, -118.1788455)"
2197,1875.0,910206,Palmdale,"(34.5868255, -118.2268865)"
2198,1778.0,910207,Palmdale,"(34.594402, -118.172876)"
2199,1467.0,910208,Palmdale,"(34.598115, -118.156459)"
2200,1805.0,910209,Palmdale,"(34.603833, -118.1966305)"
2201,1736.0,910210,Palmdale,"(34.6157635, -118.1969445)"
2202,1359.0,910301,Quartz Hill,"(34.638321, -118.2218425)"
2203,1642.0,910302,Palmdale,"(34.620746, -118.2219715)"
2204,1309.0,910401,Palmdale,"(34.5725535, -118.1501985)"
2205,866.0,910402,Palmdale,"(34.583354, -118.1255555)"
2206,817.0,910403,Palmdale,"(34.5765425, -118.1249295)"
2207,1104.0,910404,Palmdale,"(34.565246, -118.1241)"
2208,755.0,910501,Palmdale,"(34.5799625, -118.1130105)"
2209,1003.0,910502,Palmdale,"(34.58003, -118.10081)"
2210,1911.0,137000,Woodland Hills,"(34.167095, -118.6409615)"
2211,1125.0,910504,Palmdale,"(34.568302, -118.105125)"
2212,1285.0,910505,Palmdale,"(34.563778, -118.103584)"
2213,1209.0,910601,Palmdale,"(34.5836105, -118.076306)"
2214,950.0,910602,Palmdale,"(34.5764565, -118.080694)"
2215,1143.0,910603,Palmdale,"(34.565435, -118.0850595)"
2216,1283.0,910605,Palmdale,"(34.569375, -118.0672205)"
2217,1413.0,910606,Palmdale,"(34.5618675, -118.06729)"
2218,1710.0,910705,Palmdale,"(34.568801, -118.0183425)"
2219,1353.0,910706,Palmdale,"(34.550485, -118.009319)"
2220,1034.0,910707,Palmdale,"(34.543249, -118.098902)"
2221,1927.0,910709,Southeast Antelope Valley,"(34.524328, -118.044247)"
2222,1293.0,910711,Palmdale,"(34.569155, -118.05615)"
2223,1344.0,910712,Palmdale,"(34.550398, -118.0517435)"
2224,1358.0,910713,Palmdale,"(34.5727205, -118.0399375)"
2225,1422.0,910714,Palmdale,"(34.561705, -118.03843)"
2226,1381.0,910715,Palmdale,"(34.552996, -118.072164)"
2227,1523.0,910716,Palmdale,"(34.5464265, -118.072453)"
2228,1500.0,910804,Acton,"(34.528856, -118.187391)"
2229,2088.0,910807,Santa Clarita,"(34.44052, -118.410871)"
2230,2155.0,910808,Santa Clarita,"(34.4567225, -118.3925185)"
2231,1990.0,910809,Santa Clarita,"(34.407322, -118.399898)"
2232,1453.0,910810,Castaic Canyons,"(34.45705, -118.360889)"
2233,2050.0,910812,Southeast Antelope Valley,"(34.500557, -118.0739195)"
2234,995.0,911001,Southeast Antelope Valley,"(34.4802325, -117.84332)"
2235,1212.0,920012,Castaic Canyons,"(34.602204, -118.370304)"
2236,1172.0,920013,Santa Clarita,"(34.4322485, -118.514551)"
2237,2232.0,920015,Santa Clarita,"(34.4718625, -118.527824)"
2238,2105.0,920016,Castaic Canyons,"(34.463734, -118.520167)"
2239,1722.0,920017,Santa Clarita,"(34.442725, -118.526151)"
2240,2292.0,920018,Santa Clarita,"(34.4558485, -118.52964)"
2241,1602.0,920020,Castaic Canyons,"(34.4698725, -118.485244)"
2242,1125.0,920023,Santa Clarita,"(34.4214975, -118.4905135)"
2243,2130.0,920028,Santa Clarita,"(34.4364445, -118.4883265)"
2244,1532.0,920029,Santa Clarita,"(34.4299325, -118.485735)"
2245,1741.0,920030,Santa Clarita,"(34.415315, -118.487947)"
2246,1793.0,920031,Santa Clarita,"(34.3954795, -118.4803145)"
2247,3467.0,920032,Castaic Canyons,"(34.458264, -118.466239)"
2248,1021.0,920033,Castaic Canyons,"(34.460462, -118.4328125)"
2249,1682.0,920034,Castaic Canyons,"(34.436949, -118.4510885)"
2250,1510.0,920035,Santa Clarita,"(34.419514, -118.4632135)"
2251,1258.0,920036,Santa Clarita,"(34.419943, -118.4750645)"
2252,1449.0,920037,Santa Clarita,"(34.4144835, -118.4485455)"
2253,1275.0,920038,Santa Clarita,"(34.4248795, -118.44721)"
2254,2104.0,920039,Santa Clarita,"(34.4217055, -118.4383615)"
2255,1831.0,920040,Castaic Canyons,"(34.4376675, -118.4294815)"
2256,2108.0,920041,Santa Clarita,"(34.418503, -118.434593)"
2257,1773.0,920042,Santa Clarita,"(34.3938205, -118.4701755)"
2258,2278.0,920043,Santa Clarita,"(34.39599, -118.4534165)"
2259,1821.0,920044,Santa Clarita,"(34.443157, -118.516583)"
2260,2576.0,920045,Santa Clarita,"(34.453296, -118.516716)"
2261,1114.0,920102,Ridge Route,"(34.6130265, -118.5884185)"
2262,1750.0,920104,Ridge Route,"(34.565251, -118.722532)"
2263,1061.0,920106,Unincorporated Santa Susana Mountains,"(34.4431575, -118.666036)"
2264,2141.0,920107,Santa Clarita,"(34.4512955, -118.580658)"
2265,2381.0,920108,Castaic Canyons,"(34.448999, -118.563623)"
2266,1940.0,920109,Santa Clarita,"(34.456252, -118.550261)"
2267,1807.0,920110,Santa Clarita,"(34.446814, -118.5447345)"
2268,2314.0,920111,Santa Clarita,"(34.451756, -118.5384995)"
2269,1375.0,920112,Santa Clarita,"(34.435109, -118.538718)"
2270,1918.0,920114,Santa Clarita,"(34.4320305, -118.5670465)"
2271,1467.0,920115,Santa Clarita,"(34.428275, -118.5498565)"
2272,1808.0,920116,Castaic,"(34.4830095, -118.6364085)"
2273,2665.0,920118,Castaic,"(34.4585725, -118.624566)"
2274,3091.0,920119,Castaic,"(34.4642225, -118.6428175)"
2275,2089.0,920303,Unincorporated Santa Susana Mountains,"(34.315107, -118.605768)"
2276,1280.0,920312,Santa Clarita,"(34.357038, -118.529646)"
2277,1444.0,920313,Santa Clarita,"(34.3707695, -118.552617)"
2278,1652.0,920314,Santa Clarita,"(34.4044665, -118.520954)"
2279,1303.0,920322,Santa Clarita,"(34.3842535, -118.549422)"
2280,1741.0,920326,Unincorporated Santa Susana Mountains,"(34.364177, -118.6077495)"
2281,1911.0,920328,Santa Clarita,"(34.416139, -118.5715565)"
2282,1785.0,920329,Santa Clarita,"(34.4111205, -118.5512305)"
2283,1833.0,920330,Santa Clarita,"(34.403578, -118.5636845)"
2284,1618.0,920331,Santa Clarita,"(34.3965195, -118.5461425)"
2285,1379.0,920332,Santa Clarita,"(34.3818215, -118.514898)"
2286,1448.0,920334,Santa Clarita,"(34.3872515, -118.5594415)"
2287,1298.0,920336,Santa Clarita,"(34.385239, -118.534828)"
2288,1538.0,920337,Santa Clarita,"(34.373884, -118.5145465)"
2289,2351.0,920338,Stevenson Ranch,"(34.386701, -118.601166)"
2290,2127.0,920339,Unincorporated Santa Susana Mountains,"(34.4151555, -118.6238155)"
2291,2050.0,930200,Tujunga Canyons,"(34.340966, -118.294994)"
2292,1263.0,930301,Angeles Crest,"(34.2947535, -117.913563)"
2293,975.0,980008,Van Nuys,"(34.207747, -118.490984)"
2294,719.0,980010,Elysian Park,"(34.081932, -118.238222)"
2295,960.0,980015,Wilmington,"(33.778611, -118.295234)"
